CV_area,lambda,lambda_SE,C0,C0_SE,CV_lambda,CV_lambda_SE,CV_0,CV_0_SE
5,18.5781468672887,0.023115794128836,0.473639656180928,0.0032341929889266,0.0393465289583736,0.00090255387494478,0.215932430996634,0.00677812405615195
5.5,18.5834833318502,0.0236944721034643,0.477298204509928,0.00315081356514555,0.0403199435026522,0.000976889162869885,0.208753086734229,0.00586527061890485
6,18.5777616390544,0.0231077037396249,0.475301390918445,0.00323688649364196,0.039333573512963,0.000900467487098428,0.215356698779387,0.00520998114492904
6.5,18.5431988071859,0.0244399287779442,0.474416471358784,0.00320890523593878,0.0416788071973047,0.00106663335799448,0.213893276347322,0.00563261450924184
7,18.6122290527456,0.0247061705926654,0.473507961865069,0.00308898193012421,0.041976579544603,0.00112885631619499,0.206294705411503,0.00484034739573044
7.5,18.6089614592743,0.0236249795250697,0.4750900439017,0.00327685986807473,0.0401466493106365,0.00096458046814086,0.218113195368478,0.008928286437336
8,18.5823482190394,0.0252424270253424,0.471070068759074,0.00331693576241485,0.0429566608750148,0.00149096767287713,0.222664791446613,0.00699799489212864
8.5,18.5574735385932,0.0237991851687597,0.477505374047086,0.00336153542457418,0.0405548909623204,0.00104830351696408,0.222617565262153,0.00640650845647518
9,18.5769218174086,0.0242282001445608,0.473874850903645,0.0030963096793691,0.0412427294555522,0.00112616638052338,0.206623983301932,0.00533504053344459
9.5,18.6242823423728,0.023845306950261,0.465880508742593,0.00311857133827475,0.0404877246180435,0.00105783103575549,0.211680641057179,0.00576058868685341
10,18.62125028628,0.0256579548413238,0.471106131112795,0.00326416588715967,0.0435725722778717,0.00104683932871234,0.219105593885326,0.00712701313190845
